"","COUNTRY","YEAR","ACCHEAD_","AGDEMONS","AGEA","AGEH","AGEI","AGER","AGETOGO","ASPELL","AUT","BIRTHS","BRITCOL_","CATH____","CIVLIB","CIVMIL","COMEX","CTRCEPT","CPI","DEATH","DEMADIC","DEMBDIC","DICADEM","DICBDEM","DIVIDED","EDT","EDTG","EFFPARTY","ELF60","ETHNIC","EXSELEC","FEMSEC","FERTIL","FLAGC","FLAGE___","FLAGR","G","GDPW","GINI","GLAG","GXPDEDUC","GXPDHLTH","GXPDSSEC","GXPKTOTL","HEADS","INCUMB","INEQ","INFMORT","INST","INST2","INV","KS","KSG","LAGREG","LAWS","LEGELEC","LEGSELEC","LEVEL","LEVLAG__","LF","LFAGRIC","LFG","LFGLAG","LFPW","LIVES","LS","MOBILIZE","MOSLEM__","NEWC____","ODRP","ODWP","OIL","OPENC","PARTY","PINV","POLLIB","POP","POPG","PPPQUAL","PRESELEC","PRIME","PROT____","RECVRYW","REG","REGION","REGION2_","RELIGION","RIOTS","RSPELL","SEATS","STRA","STRD","STRIKES","TINC","TTR","TTRLAG","TTRLEAD","TURNOVER","TYPEII","UNSTABLE","WAR","WORLD","XR","FILTER_.","FH","REGCHANG","LIBL1","REG_1","FH_2","FH_3","FH_4","FH_5","LNGDPW","FHHAT","ghat"
"3605",118,1960,2,0,76,6,76,76,NA,306,0,17.2999992370605,0,0,NA,1,0,NA,0.39267016,9.10000038146973,0,1,0,0,0,6.99,NA,2.99132515704457,0.04,98,2,56,2.84599995613098,0,0,0,2.92655991165102,14291,NA,2.06650385121172,NA,NA,NA,NA,0,0,NA,18.8999900817871,1,1,30.4,21487300,8.07424612639184,0,0,0,2,5592,5433,1401.22818557134,NA,-0.083261465988392,0.0997065494940527,22.6825103759766,NA,NA,0,0,0,0.833333333333333,0.418367346938776,0,86.96,2,75.25,NA,3581,0.873239436619718,9,0,4.8208333,87.900001525879,0,0,7,10,88,0,199,52,0,0,0,0,0,0,0,0.200000002980232,0,0,0,4.02,7.144,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.5673852474818,10.0024927418670,NA
"3606",118,1961,2,0,77,7,77,77,NA,306,0,17.2999992370605,0,0,NA,1,0,NA,2.4511082,9.19999980926514,0,1,0,0,0,7.05,0.858369098712446,3.21440051430408,0.04,98,2,NA,2.91300010681152,0,0,0,4.36337625178827,14829,NA,2.92655991165102,NA,NA,NA,NA,0,0,NA,17.8999900817871,1,1,30.9,23496600,9.35110507136774,0,0,1,2,5836,5592,1420.7269539416,NA,1.3915483981156,-0.083261465988392,23.4657592773438,NA,NA,0,0,0,0.875,0.415841584158416,0,85.35,2,82.35,NA,3610,0.809829656520525,9,0,4.5,87.900001525879,0,0,7,10,88,0,199,49.3333333333333,0,0,0,0,0,0,0,0.18181799352169,0,0,0,2.34,7.143,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.60434000197507,10.0998315652023,NA
"3607",118,1962,2,0,78,8,78,78,NA,306,0,17.1000099182129,0,0,NA,1,0,NA,5.2685162,9.39999961853027,0,1,0,0,0,7.11,0.851063829787234,3.21440051430408,0.04,98,2,NA,2.88700008392334,0,0,0,3.92392049348869,15318,37.52,4.36337625178827,NA,NA,NA,NA,0,0,8.08,17.7000007629395,1,1,30.8,25463610,8.37146651004826,0,0,0,2,6065,5836,1440.82354093224,NA,1.41452845213365,1.3915483981156,24.2266502380371,73.4414672851563,NA,0,0,0,0.875,0.37962962962963,0,82.04,2,80.14,NA,3639,0.803324099722992,9,0,4.5,87.900001525879,0,0,7,10,88,0,199,49.3333333333333,0,0,0,0,0,0,0,0.166666999459267,0,0,0,3.15,7.143,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.63678388646954,10.1852887569608,NA
"3608",118,1963,4,0,79,1,79,79,NA,306,0,17.2999992370605,0,0,NA,1,0,NA,2.5870406,10.1000003814697,0,1,0,0,0,7.16,0.70323488045007,3.21440051430408,0.04,98,2,NA,2.90599989891052,0,0,0,4.76504534212696,15952,37.22,3.92392049348869,NA,NA,NA,NA,2,0,7.88,16.8999900817871,1,1,31.5,28046110,10.1419241026704,0,0,0,2,6354,6065,1460.63929287864,NA,1.37530734218697,1.41452845213365,24.9661293029785,NA,54.7,0,0,0,0.875,0.357798165137615,0,82.99,2,80.11,NA,3667,0.769442154438032,9,0,4.5,87.900001525879,0,0,7,10,88,0,199,49.3333333333333,0,0,0,0,0,0,0,0.307691991329193,0,0,0,3.49,7.145,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.67733949220162,10.2921122224591,NA
"3609",118,1964,4,0,80,2,80,80,NA,306,0,17.7000007629395,0,0,NA,1,0,NA,5.6799434,9.5,0,1,0,0,0,7.22,0.837988826815642,3.21440051430408,0.04,98,2,NA,2.96399998664856,0,0,0,4.64274472773056,16596,36.92,4.76504534212696,NA,NA,NA,NA,0,0,7.69,16.3999900817871,1,1,31.4,30812860,9.86500445159774,0,0,0,2,6649,6354,1479.95938780429,NA,1.32271499334912,1.37530734218697,25.6850891113281,NA,52.8,0,0,0,0.88,0.348214285714286,0,83.94,2,79.12,NA,3694,0.736296700299973,9,0,4.5,87.900001525879,0,0,7,10,88,0,199,49.3333333333333,0,0,0,0,0,0,0,0.285714000463486,0,0,0,5.39,7.145,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.71691698145276,10.3963593291466,NA
"3610",118,1965,5,0,81,1,81,81,NA,306,0,17.7999992370605,0,0,NA,1,0,NA,4.2595897,9.5,0,1,0,0,0,7.28,0.831024930747922,3.51123595505618,0.04,98,2,62,2.93199992179871,0,0,0,4.55707625206798,17233,36.62,4.64274472773056,NA,NA,NA,NA,1,0,7.5,16.7999992370605,1,1,32.9,56551160,83.5310321729304,0,0,1,2,6952,6649,1501.90309290315,15.5224704742432,1.48272346387944,1.32271499334912,26.3843593597412,NA,53.1,0,0,0,0.88,0.339130434782609,0,83.26,2,84.2,NA,3723,0.785056848944234,9,0,4.535,87.900001525879,0,0,7,10,88,0,199,45.3333333333333,0,0,0,0,0,0,0,0.333332985639572,0,0,0,3.79,7.145,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.75458142928158,10.4955674847277,NA
"3611",118,1966,5,0,82,2,82,82,NA,306,0,17.8999900817871,0,0,NA,1,0,NA,3.2513369,9.60000038146973,0,1,0,0,0,7.43,2.06043956043956,3.51123595505618,0.04,98,2,NA,2.89299988746643,0,0,0,3.79746835443038,17793,36.33,4.55707625206798,NA,NA,NA,NA,0,0,7.33,14.6000003814697,1,1,33.4,60854180,7.60907468564747,0,0,0,2,7216,6952,1522.03945371775,14.7369499206543,1.34072304063773,1.48272346387944,26.9946708679199,NA,53.4,0,0,0,0.88,0.336134453781513,0,83.29,2,86.03,NA,3753,0.8058017727639,9,0,5.625,87.900001525879,0,0,7,10,88,0,199,45.3333333333333,0,0,0,0,0,0,0,0.3125,0,0,0,3.91,7.145,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.78656040050684,10.579800094935,NA
"3612",118,1967,5,0,83,3,83,83,NA,306,0,17.6000099182129,0,0,NA,1,0,NA,4.4333955,9.60000038146973,0,1,0,0,0,7.58,2.01884253028264,3.51123595505618,0.04,98,2,NA,2.79999995231628,0,0,0,5.12749445676275,18586,36.04,3.79746835443038,NA,NA,NA,NA,0,0,7.15,14.8000001907349,1,1,34.7,65414560,7.49394700577676,0,0,0,2,7586,7216,1544.87302270526,13.9710502624512,1.50019560476795,1.34072304063773,27.589729309082,73.8317108154297,53.4,0,0,0,0.84,0.316666666666667,0,85.66,2,84.92,NA,3785,0.852651212363443,9,0,5.6333333,87.900001525879,0,0,7,10,88,0,199,45.3333333333333,0,0,0,0,0,0,0,0.294117987155914,0,0,0,2.59,7.143,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.83016388811729,10.6946516813009,NA
"3613",118,1968,5,0,84,4,84,84,NA,306,0,NA,0,0,NA,1,0,NA,3.4715334,NA,0,1,0,0,0,7.73,1.97889182058047,3.51123595505618,0.04,98,2,NA,NA,0,0,0,0.817295017136831,18681.0000000001,36.28,5.12749445676275,NA,NA,NA,NA,0,0,7.4,NA,1,1,31.4,64541212,-1.33509726275007,0,0,0,2,7648,7586,1563.49831379476,13.2240695953369,1.20561954385659,1.50019560476795,28.1700992584229,NA,51.2,0,0,0,0.84,0.30327868852459,0,84.25,2,81.44,NA,3819,0.898282694848085,9,0,6.3125,87.900001525879,0,0,7,10,88,0,199,45.3333333333333,0,0,0,0,0,0,0,0.277777999639511,0,0,0,4.62,7.143,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.83526224354057,10.7080807494859,NA
"3614",118,1969,5,0,85,5,85,85,NA,306,0,NA,0,0,NA,1,0,NA,3.0674847,NA,0,1,0,0,0,7.88,1.9404915912031,2.80112044817927,0.04,98,2,NA,NA,0,0,0,3.7918410041841,19325,36.52,0.817295017136831,NA,NA,NA,NA,0,0,7.67,NA,1,1,28.5,63734292,-1.25023992422082,0,0,1,2,7938,7648,1581.84931435964,12.4953002929688,1.17371412575005,1.20561954385659,28.7363204956055,NA,47.2,0,0,0,0.84,0.286885245901639,0,82.44,2,82.01,NA,3851,0.837915684734224,9,0,7.9516667,87.900001525879,0,0,7,10,88,0,199,49.3333333333333,0,0,0,0,0,0,0,0.263157993555069,0,0,0,4.66,7.143,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.86915487345562,10.7973539366821,NA
"3615",118,1970,5,0,86,6,86,86,NA,306,0,16.6000099182129,0,0,NA,1,0,NA,10.565476,10,0,1,0,0,0,8.03,1.90355329949239,2.80112044817927,0.04,98,2,83,2.50300002098083,0,0,0,1.20937263794407,19406.0000000001,36.76,3.7918410041841,NA,NA,NA,NA,0,0,7.93,12.6999998092651,1,1,34.3,61873500,-2.91960880337386,0,0,0,2,8034,7938,1605.06121817994,11.7840795516968,1.4673903266003,1.17371412575005,29.288890838623,74.1873168945313,50.4,0,0,0,0.84,0.298387096774194,0,84.92,2,87.06,NA,3877,0.675149311867048,9,0,7.91,87.900001525879,0,0,7,10,88,0,199,49.3333333333333,0,0,1,0,0,0,0,0.25,0,0,0,4.77,7.143,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.87333757558525,10.8083711740915,NA
"3616",118,1971,6,0,87,1,87,87,NA,306,0,NA,0,0,NA,1,0,NA,6.2584118,NA,0,1,0,0,0,8.37,4.23412204234122,2.80112044817927,0.04,98,2,NA,NA,0,0,0,3.60965894946477,19779,37,1.20937263794407,NA,NA,NA,NA,1,0,8.21,NA,1,1,36.5,62485348,0.988869225112528,0,0,0,2,8324,8034,1642.57909904444,11.3935203552246,2.33747351437723,1.4673903266003,30.5264892578125,NA,52.2,0,0,0,0.84,0.294573643410853,0,83.66,2,88.3,NA,3903,0.670621614650503,9,0,5.7233333,87.900001525879,0,0,7,10,88,0,199,49.3333333333333,0,0,0,0,0,0,0,0.285714000463486,0,0,0,2.9,7.042,"Not Selected",NA,0,NA,0,NA,NA,NA,NA,9.8923760477814,10.8585185098562,NA
"3617",118,1972,7,0,88,1,88,88,NA,306,0,16.2999992370605,0,0,1,1,0,NA,7.2197593,10,0,1,0,0,0,8.71,4.0621266427718,2.80112044817927,0.04,98,2,NA,2.37199997901917,0,0,0,5.02162421912542,20468.9999999999,37.24,3.60965894946477,3.95585274182612,4.90970488317608,12.9723884032837,1.97909681645046,1,0,8.5,11.8000001907349,1,1,30.9,65148120,4.26143421654625,0,0,0,2,8742,8324,1679.72475450682,11.0192003250122,2.2614226300568,2.33747351437723,31.7126293182373,74.4243927001953,57.2,0,0,0,0.84,0.286821705426357,0,80.63,2,97.79,1,3933,0.768639508070715,9,0,5.2483333,87.900001525879,0,0,7,10,88,0,199,49.3333333333333,0,0,0,0,0,0,0,0.318181991577148,0,0,0,3.42,6.588,"Not Selected",14,0,NA,0,NA,NA,NA,NA,9.92666682548353,10.9488404183236,NA
"3618",118,1973,8,0,89,1,89,89,NA,306,0,15.5,0,0,1,1,0,NA,7.4424099,10.1000003814697,0,1,0,0,0,9.06,4.01836969001148,4.1407867494824,0.04,98,2,NA,2.23799991607666,0,0,0,3.76344086021505,20897,37.48,5.02162421912542,3.92422062535495,5.05553576579484,13.0896254059468,1.77133546729458,1,0,8.81,11.8999996185303,1,1,33.9,65773800,0.960396094315538,0,0,1,2,9071,8742,1719.39661195387,10.660120010376,2.36180703657617,2.2614226300568,32.8504791259766,NA,55.6,0,0,0,0.84,0.284615384615385,0,87.62,2,113.22,1,3961,0.711924739384694,9,0,8.0216667,87.900001525879,0,0,7,10,88,0,199,40,0,0,0,0,0,0,0,0.34782600402832,0,0,0,5.28,5.766,"Not Selected",14,0,0,0,NA,NA,NA,NA,9.9473608869801,11.0033485763056,NA
"3619",118,1974,8,0,90,2,90,90,NA,306,0,14.8999996185303,0,0,1,1,0,NA,9.4145135,9.89999961853027,0,1,0,0,0,9.4,3.75275938189845,4.1407867494824,0.04,98,2,NA,2.13700008392334,0,0,0,4.36556057766509,21473,37.42,3.76344086021505,3.48640196475784,4.9754579659369,12.7753224068033,1.78250154983493,0,0,8.86,10.3999996185303,1,1,36.8,68058944,3.47424658450629,0,0,0,2,9467,9071,1756.90378615005,10.3153696060181,2.18141491819958,2.36180703657617,33.9429206848145,NA,54,0,0,0,0.88,0.295454545454545,0,95.42,2,118.22,1,3985,0.605907599091139,9,0,10.798333,87.900001525879,0,0,7,10,88,0,199,40,0,0,0,0,0,0,0,0.333332985639572,0,0,0,1.59,5.54,"Not Selected",14,0,0,0,14,NA,NA,NA,9.97455161096713,11.0749689432874,NA
"3620",118,1975,8,0,91,3,91,91,NA,306,0,14,0,0,1,1,0,NA,11.707072,9.89999961853027,0,1,0,0,0,9.74,3.61702127659574,4.1407867494824,0.04,98,2,88,1.99100005626678,0,0,0,3.2956586035703,21850,37.36,4.36556057766509,3.85232345882876,5.32983624533852,12.9911415763027,1.72997234105881,0,0,8.92,11,1,1,37.9,69814680,2.57972853648743,0,0,0,2,9779,9467,1793.33881006865,9.98410320281982,2.07382010362913,2.18141491819958,34.9926109313965,NA,57.7,0,0,0,0.88,0.304347826086957,0,90.33,2,127.27,1,4007,0.55207026348808,9,0,7.8625,87.900001525879,0,0,7,10,88,0,199,40,0,0,0,0,0,0,0,0.319999992847443,0,0,0,0.39,5.227,"Not Selected",14,0,0,0,14,14,NA,NA,9.99195620052374,11.1208126321795,NA
"3621",118,1976,9,0,92,1,92,92,NA,306,0,13.1999998092651,0,0,1,1,0,NA,9.1757562,9.89999961853027,0,1,0,0,0,10.24,5.13347022587269,4.1407867494824,0.04,98,2,89,1.87100005149841,0,0,0,6.68780038858779,22975,37.3,3.2956586035703,3.94456710356756,5.59931926961155,13.2485684761371,1.75519750947438,1,0,8.95,10.3999996185303,1,1,38.8,72828808,4.31732695759688,0,0,0,2,10433,9779,1828.21579978237,9.63042068481445,1.94480761348087,2.07382010362913,36.0925102233887,NA,60.7,0,0,0,0.92,0.294964028776978,0,91.73,2,126.8,1,4026,0.474170202146244,9,0,6.84,87.900001525879,0,0,7,10,88,0,199,40,0,0,0,0,0,0,0,0.346154004335403,0,0,0,3.58,5.457,"Not Selected",14,0,0,0,14,14,14,NA,10.0421619472239,11.2530545689877,NA
"3622",118,1977,9,0,93,2,93,93,NA,306,0,12.5,0,0,1,1,0,NA,9.0431558,9.80000019073486,0,1,0,0,0,10.75,4.98046875,2.97265160523187,0.04,98,2,91,1.75999999046326,0,0,0,2.91383111281511,23291,35.13,6.68780038858779,4.02083516178229,4.86599285480046,13.2431272171808,1.86808250585837,0,0,8.93,9.10000038146973,1,1,36.8,76700816,5.31658845768834,0,0,1,2,10737,10433,1863.79678845906,9.29062938690186,1.94621382666777,1.94480761348087,37.1492118835449,75.3219528198242,63,0,0,0,0.96,0.285714285714286,0,90.34,2,137.17,1,4043,0.422255340288127,9,0,6.8241667,87.900001525879,0,0,7,10,88,0,199,49.0322580645161,0,0,0,0,0,0,0,0.333332985639572,0,0,0,3.31,5.324,"Not Selected",14,0,0,0,14,14,14,14,10.0558222988394,11.289035935143,NA
"3623",118,1978,9,0,94,3,94,94,NA,306,0,12.6999998092651,0,0,1,1,0,NA,8.1515066,10,0,1,0,0,0,11.25,4.65116279069767,2.97265160523187,0.04,98,2,94,1.77499997615814,0,0,0,4.41464096116234,23984,33.08,2.91383111281511,NA,NA,NA,1.80707808612162,0,0,8.91,8.60000038146973,1,1,28.7,79450496,3.58494230361252,0,0,0,2,11211,10737,1897.32525850567,8.96392154693604,1.79893378152719,1.94621382666777,38.165210723877,NA,63.8,0,0,0,0.96,0.295774647887324,0,82.76,2,137.03,1,4059,0.395745733366312,9,0,9.0566667,87.900001525879,0,0,7,10,88,0,199,49.0322580645161,0,0,0,0,0,0,0,0.321429014205933,0,0,0,3.34,5.242,"Not Selected",14,0,0,0,14,14,14,14,10.0851422203424,11.3662646083818,NA
"3624",118,1979,9,0,95,4,95,95,NA,306,0,12.6000003814697,0,0,1,1,0,71,4.7598253,10.1999998092651,0,1,0,0,0,11.76,4.53333333333333,2.97265160523187,0.04,98,2,95,1.75499999523163,0,0,0,4.56694318080457,24727.0000000001,31.15,4.41464096116234,NA,NA,NA,1.46799432539258,0,0,8.87,8.69999980926514,1,1,28.7,79912408,0.581383406341478,0,0,0,2,11723,11211,1930.99765438589,8.64956188201904,1.77472975333411,1.79893378152719,39.1428298950195,NA,59.8,0,0,0,0.96,0.333333333333333,0,85.71,2,133.25,1,4073,0.344912540034491,9,0,12.665833,87.900001525879,0,0,7,10,88,0,199,49.0322580645161,0,0,0,0,0,0,0,0.310344994068146,0,0,0,2.73,5.064,"Not Selected",14,0,0,0,14,14,14,14,10.1156510430072,11.4466248472809,NA
"3625",118,1980,9,0,96,5,96,96,NA,306,0,12.3999996185303,0,0,1,1,0,NA,10.896207,10.1000003814697,0,1,0,0,0,12.26,4.25170068027211,2.97265160523187,0.04,98,2,96,1.72000002861023,0,0,0,3.56564019448947,25265,31.03,4.56694318080457,3.67096060068481,4.4682830811588,13.7904227631755,1.45010199437388,0,0,7.78,8,1,1,30,81082176,1.46381272855650,0,0,0,2,12141,11723,1965.91454581437,8.34685611724854,1.80823064953842,1.77472975333411,40.0841903686523,NA,60.3,0,0,0,0.92,0.331034482758621,0,88.47,2,135.83,1,4091,0.441934691873312,9,0,15.265833,87.900001525879,0,0,7,10,88,0,199,49.0322580645161,0,0,0,0,0,0,0,0.300000011920929,0,0,0,1.49,4.939,"Not Selected",14,0,0,0,14,14,14,14,10.137175317726,11.5033197868903,NA
"3626",118,1981,11,0,97,1,97,97,NA,306,0,12.3000001907349,0,0,1,1,0,NA,13.637047,10.1999998092651,0,1,0,0,0,12.24,-0.163132137030995,3.19081046585833,0.04,98,2,NA,NA,0,0,0,0.55184910633391,25281.0000000001,30.91,3.56564019448947,3.58507950257684,4.324766216625,14.09931648263,1.31564113034737,2,0,6.83,7.5,1,1,28.8,82597712,1.86913582585647,0,0,1,2,12208,12141,1979.85839167754,NA,0.709280364849254,1.80823064953842,40.1739196777344,NA,62.1,0,0,0,0.92,0.328767123287671,0,87.51,2,118.56,1,4100,0.219995111219751,9,0,18.87,87.900001525879,0,0,7,10,88,0,199,42.5806451612903,0,0,0,0,0,0,0,0.354838997125626,0,0,0,0.88,5.74,"Not Selected",14,0,0,0,14,14,14,14,10.1378084044405,11.5049873372962,NA
"3627",118,1982,11,0,98,2,98,98,NA,306,0,12.3999996185303,0,0,1,1,0,NA,11.372056,10,0,1,0,0,0,12.22,-0.163398692810458,3.19081046585833,0.04,98,2,99,1.69000005722046,0,0,0,-0.253931847968545,25103,30.79,0.55184910633391,3.68679647513213,4.54186666298741,14.7027669817585,1.20764796152085,0,0,5.99,8.10000038146973,1,1,29.2,84846656,2.72276791395868,0,0,0,2,12177,12208,1996.11022586942,NA,0.820858413924409,0.709280364849254,40.2622489929199,76.0170669555664,62.3,0,0,0,0.92,0.335616438356164,0,85.45,2,111.91,1,4115,0.365853658536585,9,0,14.860833,87.900001525879,0,0,7,10,88,0,199,42.5806451612903,0,0,0,0,0,0,0,0.34375,0,0,0,-0.47,6.454,"Not Selected",14,0,0,0,14,14,14,14,10.1307426398901,11.4863761134704,NA
"3628",118,1983,11,0,99,3,99,99,NA,306,0,12,0,0,1,1,0,NA,8.4110484,10.1999998092651,0,1,0,0,0,12.21,-0.0818330605564648,3.19081046585833,0.04,98,2,99,1.6599999666214,0,0,0,4.41816539377515,26087,30.67,-0.253931847968545,3.79736820432912,4.56031593584541,15.1583716638791,1.21572902503783,0,0,5.25,7.90000009536743,1,1,27.1,86827056,2.33409316685386,0,0,0,2,12715,12177,2014.45528424119,NA,0.919040348274586,0.820858413924409,40.3492393493652,NA,58.9,0,0,0,0.96,0.349315068493151,0,83.53,2,102.67,1,4133,0.437424058323208,9,0,10.794167,87.900001525879,0,0,7,10,88,0,199,42.5806451612903,0,0,0,0,0,0,0,0.333332985639572,0,0,0,1.86,7.296,"Not Selected",14,0,0,0,14,14,14,14,10.1691923849344,11.5876527419172,NA
"3629",118,1984,11,0,100,4,100,100,NA,306,0,12.1000003814697,0,0,1,1,0,NA,6.279108,10.1999998092651,0,1,0,0,0,12.19,-0.163800163800164,3.19081046585833,0.04,98,2,100,1.6599999666214,0,0,0,5.81203303185214,27465,30.57,4.41816539377515,3.72230562607816,4.55751165517348,14.8557240944197,1.20068671074715,0,0,4.61,NA,1,1,29.6,88539280,1.97199361452495,0,0,0,2,13454,12715,2028.01966138722,NA,0.673352109234661,0.919040348274586,40.4349098205566,NA,56.4,0,0,0,0.96,0.36986301369863,0,85.51,2,90.86,1,4140,0.169368497459473,9,0,12.0425,87.900001525879,0,0,7,10,88,0,199,42.5806451612903,0,0,0,0,0,0,0,0.323529005050659,0,0,0,3.56,8.161,"Not Selected",14,0,0,0,14,14,14,14,10.2206677457767,11.7232388423759,NA
"3630",118,1985,11,0,101,5,101,101,NA,306,0,12.3000001907349,0,0,1,1,0,NA,5.6658246,10.6999998092651,0,1,0,0,0,12.17,-0.164068908941756,3.08832612723904,0.04,98,2,99,1.67999994754791,0,0,0,5.12858629403895,28748.9999999999,31.39,5.81203303185214,3.6776135999468,4.43707591037562,14.8010307953734,1.20706788176566,0,0,4.51,8.5,1,1,27,91670328,3.53633777008352,0,0,1,2,14144,13454,2043.20261574316,NA,0.748659130136373,0.673352109234661,40.5192794799805,NA,60.2,0,0,0,0.96,0.36986301369863,0,86,2,88.89,1,4153,0.314009661835749,9,0,9.9333333,87.900001525879,0,0,7,10,88,0,199,45.2229299363057,0,0,0,0,0,0,0,0.31428599357605,0,0,0,2.74,8.597,"Not Selected",14,0,0,0,14,14,14,14,10.2663582630119,11.8435876647733,2.82198469129201
"3631",118,1986,12,0,102,1,102,102,NA,306,0,12.6000003814697,0,0,1,1,0,NA,7.1867682,10.5,0,1,0,0,0,9.412,-22.6622843056697,3.08832612723904,0.04,98,2,97,1.71000003814697,0,0,0,3.81080316742081,29632,33.11,5.12858629403895,3.96467930869287,4.72206861779518,16.2051512642691,1.30795124262902,1,0,7.88,7.80000019073486,1,1,30.5,93119520,1.58087358430745,0,0,0,2,14683,14144,2065.78789821814,NA,1.10538633324779,0.748659130136373,40.6479682922363,NA,59.9,0,0,0,0.96,0.397260273972603,0,79.36,2,107.29,1,4169,0.385263664820612,9,0,8.35,87.900001525879,0,0,7,10,88,0,199,45.2229299363057,0,0,0,0,0,0,0,0.333332985639572,0,0,0,1.79,7.395,"Not Selected",14,0,0,0,14,14,14,14,10.2966101374459,11.9232711020325,NA
"3632",118,1987,12,0,103,2,103,103,NA,306,0,13,0,0,1,1,0,NA,8.725932,10.6999998092651,0,1,0,0,0,9.487,0.796855078623034,3.08832612723904,0.04,98,2,96,1.79999995231628,0,0,0,0.885377647619696,29683,NA,3.81080316742081,3.88814051306176,5.07783717914236,16.5933366157443,1.39566904405236,0,0,NA,8.39999961853027,1,1,28.3,95976080,3.06762749636167,0,0,0,2,14813,14683,2089.47987063302,NA,1.14687342467808,1.10538633324779,40.7744407653809,76.2195129394531,59.1,0,0,0,0.96,0.39041095890411,0,73.32,2,125.28,1,4187,0.431758215399376,9,0,8.2125,87.900001525879,0,0,7,10,88,0,199,45.2229299363057,0,0,0,0,0,0,0,0.324324011802673,0,0,0,2.13,6.737,"Not Selected",14,0,0,0,14,14,14,14,10.2983297703404,11.9278006150766,NA
"3633",118,1988,12,0,104,3,104,104,NA,306,0,13.6999998092651,0,0,1,1,0,84,6.6984845,10.6999998092651,0,1,0,0,0,NA,NA,3.08832612723904,0.04,98,2,98,1.8400000333786,0,0,0,-0.931614122730034,29203,NA,0.885377647619696,4.15184737624519,5.15917567355739,18.1295604611631,1.58059207779076,0,0,NA,8.39999961853027,1,1,26.7,98482976,2.61200082353853,0,0,0,2,14675,14813,2115.09348354621,NA,1.22583678709616,1.14687342467808,40.8987503051758,NA,56.1,0,0,0,0.96,0.410958904109589,0,74,2,130.95,1,4209,0.525435872940053,9,0,9.315,87.900001525879,0,0,7,10,88,0,199,45.2229299363057,0,0,0,0,0,0,0,0.315789014101028,0,0,0,3.62,6.517,"Not Selected",14,0,0,0,14,14,14,14,10.2820267227050,11.8848583876051,NA
"3634",118,1989,13,0,105,1,105,105,NA,306,0,14,0,0,1,1,0,NA,4.5554422,10.6999998092651,0,1,0,0,0,NA,NA,4.23549343498518,0.04,98,2,102,1.87999999523163,0,0,0,-0.272572402044293,28913.0000000001,NA,-0.931614122730034,4.51615908010459,5.25407208224388,18.8602180888995,1.72590771333492,1,0,NA,7.80000019073486,1,1,24.6,101434000,2.99648134110001,0,0,0,2,14635,14675,2139.5962024003,NA,1.15846978134563,1.22583678709616,41.0209503173828,NA,54.4,0,0,0,0.96,0.410958904109589,0,79.65,2,122.68,1,4227,0.427655024946543,9,0,10.920833,87.900001525879,0,0,7,10,88,0,199,38.1818181818182,0,0,0,0,0,0,0,0.333332985639572,0,0,0,2.41,6.905,"Not Selected",14,0,0,0,14,14,14,14,10.2720465999483,11.8585707442639,NA
"3635",118,1990,14,0,106,1,106,106,NA,306,0,14.3999996185303,0,0,1,1,0,NA,4.1130334,10.8999996185303,0,1,0,0,0,NA,NA,4.23549343498518,0.04,98,2,103,1.92999994754791,0,1,0,1.94055346771438,29248,NA,-0.272572402044293,4.77102619276784,5.240782744462,19.2715654477871,1.61675053225062,1,0,NA,6.90000009536743,1,1,21.3,104153800,2.68134944890274,0,0,0,2,14919,14635,2163.78548960613,NA,1.13055384837035,1.15846978134563,41.1411018371582,76.5219421386719,59,0,0,0,0.96,0.438356164383562,0,80.73,2,128.07,1,4242,0.35486160397445,9,0,10.009167,87.900001525879,0,0,7,10,88,0,199,38.1818181818182,0,0,0,0,0,0,0,0.349999994039536,0,0,0,1.18,6.26,"Not Selected",14,0,0,0,14,14,14,14,10.2835664742539,11.8889140931847,NA
"3636",119,1971,0,0,46,2,46,46,17,307,1,NA,0,95,NA,1,0,NA,1.1,NA,0,0,0,1,1,8.88,NA,1,NA,99,3,NA,NA,1,0,1,6.47260273972603,5900.99999999999,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,37,106214600,14.7965017775665,1,1,0,2,3109,2920,17283.6375190646,37.8490180969238,0.743659346012583,NA,45.3491287231445,NA,NA,1,0,0,0,0.302325581395349,0,39.02,1,68.49,NA,32805,0.857775318206973,7,0,5.7233333,0,0,1,3,9,81,0,200,100,1,0,1,0,0,0,0,0,0,1,0,2.9,43.16,"Not Selected",NA,1,NA,0,14,14,14,14,8.68287710705717,7.67269829998858,NA
