"","year","Country","WBCode","wbcode2","gdp1","gdp2","lngdp1","lngdp2","gdpmad","lngdpmad","gdpmadlag","lngdpmadlag","gdpmadlag2","lngdpmadlag2","gdpmadlag3","lngdpmadlag3","gdpmadlag4","lngdpmadlag4","pop","lnpop","IMR_5yr","rgdpl","rgdpl2","rgdpch","kc","kg","ki","openk","gdppwt","gdppwtlag","lngdppwtlag","gdppwtlag2","lngdppwtlag2","gdppwtlag3","lngdppwtlag3","gdppwtlag4","lngdppwtlag4","lngdpavglag","lngdpavglag2","lngdpavglag3","lngdpavglag4","lngdppwt","lngdpavg","cont_dem_ind","civwar","civwarend","pwt_pop","pwt_rgdppc1","pwt_rgdppc2","pwt_rgdppc3","pwt_xrate","pwt_rgdincome","pwt_open","pwt_investment","pwt_pop_lag1","pwt_rgdppc1_lag1","pwt_rgdppc2_lag1","pwt_rgdppc3_lag1","pwt_xrate_lag1","pwt_rgdincome_lag1","pwt_open_lag1","pwt_investment_lag1","pwt_pop_lag2","pwt_rgdppc1_lag2","pwt_rgdppc2_lag2","pwt_rgdppc3_lag2","pwt_xrate_lag2","pwt_rgdincome_lag2","pwt_open_lag2","pwt_investment_lag2","pwt_pop_lag3","pwt_rgdppc1_lag3","pwt_rgdppc2_lag3","pwt_rgdppc3_lag3","pwt_xrate_lag3","pwt_rgdincome_lag3","pwt_open_lag3","pwt_investment_lag3","civwar_lag","civwarend_lag","exports","imports","exports_lag1","imports_lag1","exports_lag2","imports_lag2","imfadj","imfpov","wbank","imfadj_lag1","wbank_lag1","imfadj_lag2","wbank_lag2","imfpov_lag1","imfpov_lag2","dem","dem_ind","eximdiff","eximdiff_lag1","eximdiff_lag2","pwt_xrate_lag4","pwt_xrate_lag5"
"268",2007,"Cote d'Ivoire","CIV",33,NA,NA,NA,NA,1094,6.99759598298193,1100,7.00306545878646,1116,7.01750614294126,1120,7.02108396428914,1129,7.02908756414966,19747,9.89075686005731,130.4,"1282.54501",1289.124607,1282.692333,80.22798768,7.423557431,7.392914025,88.92227427,1282.54501,1285.502083,7.15890464708581,1298.499176,7.16896439652424,1296.744027,7.16761180709019,1308.169908,7.17638442266356,7.08098505293613,7.09323526973275,7.09434788568966,7.10273599340661,7.15660167194566,7.07709882746379,1,0,0,9.89075432807456,7.70868005216443,7.7224074494587,7.70894038817878,6.17226411501423,7.71932529092996,4.55450828170553,1.85473442488395,9.86924801276615,7.71090866769021,7.70720203459559,7.71090866769021,6.25937111880816,7.71040239641231,4.57769621926588,1.54968812034253,9.84800126937084,7.74757956781836,7.74757956781836,7.74757956781836,6.26809199359087,7.74757956781836,4.58588543477094,1.675225840238,9.82576273985476,7.7830698382012,7.78180217307915,7.78309067452975,6.26962644806854,7.78304066661184,4.50799828525632,1.61938844130705,0,0,5.59561310481651,5.40701293971384,5.45740257970061,5.38463191301595,5.46502461230443,5.28814998410596,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0.188600165102668,0.0727706666846606,0.176874628198465,6.36509493341671,6.54677106489005
"269",2008,"Cote d'Ivoire","CIV",33,NA,NA,NA,NA,1095,6.9985096422506,1094,6.99759598298193,1100,7.00306545878646,1116,7.01750614294126,1120,7.02108396428914,20180,9.9124472939076,127.7,"1297.364579",1308.234582,1297.617863,77.95245248,7.433811649,7.613214041,87.80887718,1297.364579,1282.54501,7.15660167194566,1285.502083,7.15890464708581,1298.499176,7.16896439652424,1296.744027,7.16761180709019,7.07709882746379,7.08098505293613,7.09323526973275,7.09434788568966,7.16809023888013,7.08329994056537,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9.89075432807456,7.70868005216443,7.7224074494587,7.70894038817878,6.17226411501423,7.71932529092996,4.55450828170553,1.85473442488395,9.86924801276615,7.71090866769021,7.70720203459559,7.71090866769021,6.25937111880816,7.71040239641231,4.57769621926588,1.54968812034253,9.84800126937084,7.74757956781836,7.74757956781836,7.74757956781836,6.26809199359087,7.74757956781836,4.58588543477094,1.675225840238,0,0,5.76082328242197,5.58811910450116,5.59561310481651,5.40701293971384,5.45740257970061,5.38463191301595,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0.172704177920813,0.188600165102668,0.0727706666846606,6.26962644806854,6.36509493341671
"270",2009,"Cote d'Ivoire","CIV",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20617,9.93387125717057,125.3,"1272.618199",1277.983556,1272.825061,75.10680004,7.236082909,6.456241681,84.91632605,1272.618199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14883163134079,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.89075432807456,7.70868005216443,7.7224074494587,7.70894038817878,6.17226411501423,7.71932529092996,4.55450828170553,1.85473442488395,9.86924801276615,7.71090866769021,7.70720203459559,7.71090866769021,6.25937111880816,7.71040239641231,4.57769621926588,1.54968812034253,0,0,5.63619860087632,5.67445502082312,5.76082328242197,5.58811910450116,5.59561310481651,5.40701293971384,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.0382564199467943,0.172704177920813,0.188600165102668,6.26809199359087,6.26962644806854
"271",1965,"Congo, Rep.","COG",35,637.4941,94543.8,6.457545,11.45682,1486,7.3038432252777,NA,NA,NA,NA,NA,NA,NA,NA,1124,7.02464903045364,161,"1003.889814",990.8288164,998.7113519,63.05791407,8.041660685,27.50441029,69.5901208,1003.889814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.91163754721708,7.10774038624739,1,0,0,7.02447107956794,7.37729630186705,7.28065587290564,7.37771515789584,5.50150308260193,7.23136659667381,4.31815457140392,1.76644183218392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.80147586777952,7.86413942040697,7.87255804149304,7.8641355776008,6.17226411501423,7.92882395721357,3.90197268977666,2.06559626160049,0,0,NA,NA,5.26677799816913,5.70171857062379,5.65572567489729,5.94871260397529,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,-0.43494057245466,-0.292986929078,NA,NA
"272",1966,"Congo, Rep.","COG",35,628.3026,93180.64,6.443022,11.4423,1527,7.33106030521863,1486,7.3038432252777,NA,NA,NA,NA,NA,NA,1151,7.04838640872188,158.9,"1029.947328",1065.360522,1027.462872,55.45261285,8.46772124,40.06920596,65.06035381,1029.947328,1003.889814,6.91163754721708,NA,NA,NA,NA,NA,NA,7.10774038624739,NA,NA,NA,6.93726294205202,7.13416162363533,1,0,0,7.04856884299199,7.26543671693579,7.31425984733094,7.26111272681088,5.5040298802029,7.13738971962153,4.38202664717388,2.28033958629621,7.02447107956794,7.37729630186705,7.28065587290564,7.37771515789584,5.50150308260193,7.23136659667381,4.31815457140392,1.76644183218392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,5.26677799816913,5.70171857062379,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,-0.43494057245466,NA,NA
"273",1967,"Congo, Rep.","COG",35,623.5114,92470.08,6.435367,11.43464,1569,7.35819375273303,1527,7.33106030521863,1486,7.3038432252777,NA,NA,NA,NA,1180,7.07326971745971,156.8,"1111.573789",1195.217955,1111.636339,48.09700348,8.071092626,50.26667981,67.29013791,1111.573789,1029.947328,6.93726294205202,1003.889814,6.91163754721708,NA,NA,NA,NA,7.13416162363533,7.10774038624739,NA,NA,7.01353211806534,7.18586293539919,1,0,0,7.07306630779032,7.22023483730538,7.40501530529289,7.2118518934398,5.5053315399974,7.07484474848079,4.53453311712057,2.62900706591183,7.04856884299199,7.26543671693579,7.31425984733094,7.26111272681088,5.5040298802029,7.13738971962153,4.38202664717388,2.28033958629621,7.02447107956794,7.37729630186705,7.28065587290564,7.37771515789584,5.50150308260193,7.23136659667381,4.31815457140392,1.76644183218392,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"274",1968,"Congo, Rep.","COG",35,651.829,96669.73,6.479782,11.47906,1610,7.38398945797851,1569,7.35819375273303,1527,7.33106030521863,1486,7.3038432252777,NA,NA,1210,7.09837563859079,154.1,"1178.807246",1240.225089,1177.366874,50.15780168,8.016394158,43.42249615,73.7160429,1178.807246,1111.573789,7.01353211806534,1029.947328,6.93726294205202,1003.889814,6.91163754721708,NA,NA,7.18586293539919,7.13416162363533,7.10774038624739,NA,7.07225839777373,7.22812392787612,1,0,0,7.09797059872197,7.36421763829473,7.47079946950914,7.35839131192949,5.51165298091059,7.14899019107359,4.54616301601589,2.39698585940734,7.07306630779032,7.22023483730538,7.40501530529289,7.2118518934398,5.5053315399974,7.07484474848079,4.53453311712057,2.62900706591183,7.04856884299199,7.26543671693579,7.31425984733094,7.26111272681088,5.5040298802029,7.13738971962153,4.38202664717388,2.28033958629621,7.02447107956794,7.37729630186705,7.28065587290564,7.37771515789584,5.50150308260193,7.23136659667381,4.31815457140392,1.76644183218392,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"275",1969,"Congo, Rep.","COG",35,680.5889,100935,6.522958,11.52223,1653,7.41034709782102,1610,7.38398945797851,1569,7.35819375273303,1527,7.33106030521863,1486,7.3038432252777,1240,7.12286665859908,152.3,"1261.734224",1302.921165,1258.466939,50.98131022,7.522235315,37.09250085,80.37644731,1261.734224,1178.807246,7.07225839777373,1111.573789,7.01353211806534,1029.947328,6.93726294205202,1003.889814,6.91163754721708,7.22812392787612,7.18586293539919,7.13416162363533,7.10774038624739,7.14024242187294,7.27529475984698,1,0,0,7.12316500199349,7.50467235728882,7.54882464750102,7.50112632273062,5.56052777687289,7.23208986646274,4.56611746912264,2.16676548439904,7.09797059872197,7.36421763829473,7.47079946950914,7.35839131192949,5.51165298091059,7.14899019107359,4.54616301601589,2.39698585940734,7.07306630779032,7.22023483730538,7.40501530529289,7.2118518934398,5.5053315399974,7.07484474848079,4.53453311712057,2.62900706591183,7.04856884299199,7.26543671693579,7.31425984733094,7.26111272681088,5.5040298802029,7.13738971962153,4.38202664717388,2.28033958629621,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,5.50150308260193,NA
"276",1970,"Congo, Rep.","COG",35,702.449,104177,6.554573,11.55385,1696,7.43602781635185,1653,7.41034709782102,1610,7.38398945797851,1569,7.35819375273303,1527,7.33106030521863,1272,7.14834574390007,149.7,"1351.18691",1376.882268,1348.288235,48.89600979,7.911059825,31.69227671,88.3148672,1351.18691,1261.734224,7.14024242187294,1178.807246,7.07225839777373,1111.573789,7.01353211806534,1029.947328,6.93726294205202,7.27529475984698,7.22812392787612,7.18586293539919,7.13416162363533,7.20873867776164,7.32238324705675,1,0,0,7.1486680197938,7.62504858185823,7.63899272677053,7.62205221875435,5.62184909551146,7.27324525679596,4.61422904038626,1.95868548158775,7.12316500199349,7.50467235728882,7.54882464750102,7.50112632273062,5.56052777687289,7.23208986646274,4.56611746912264,2.16676548439904,7.09797059872197,7.36421763829473,7.47079946950914,7.35839131192949,5.51165298091059,7.14899019107359,4.54616301601589,2.39698585940734,7.07306630779032,7.22023483730538,7.40501530529289,7.2118518934398,5.5053315399974,7.07484474848079,4.53453311712057,2.62900706591183,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,5.5040298802029,5.50150308260193
"277",1971,"Congo, Rep.","COG",35,734.223,108889.2,6.598813,11.59809,1786,7.48773376143644,1696,7.43602781635185,1653,7.41034709782102,1610,7.38398945797851,1569,7.35819375273303,1306,7.17472430983638,147.6,"1439.343569",1483.956506,1435.982955,48.80119148,7.68319217,35.59154634,93.7863473,1439.343569,1351.18691,7.20873867776164,1261.734224,7.14024242187294,1178.807246,7.07225839777373,1111.573789,7.01353211806534,7.32238324705675,7.27529475984698,7.22812392787612,7.18586293539919,7.27194243377552,7.37983809760598,1,0,0,7.17456350134843,7.65782140073852,7.70209530295644,7.65410667742677,5.61807933609484,7.31197294335579,4.70129822216579,2.10413427622142,7.1486680197938,7.62504858185823,7.63899272677053,7.62205221875435,5.62184909551146,7.27324525679596,4.61422904038626,1.95868548158775,7.12316500199349,7.50467235728882,7.54882464750102,7.50112632273062,5.56052777687289,7.23208986646274,4.56611746912264,2.16676548439904,7.09797059872197,7.36421763829473,7.47079946950914,7.35839131192949,5.51165298091059,7.14899019107359,4.54616301601589,2.39698585940734,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,5.5053315399974,5.5040298802029
"278",1972,"Congo, Rep.","COG",35,773.2907,114683.2,6.650655,11.64993,1882,7.54009032014532,1786,7.48773376143644,1696,7.43602781635185,1653,7.41034709782102,1610,7.38398945797851,1340,7.20042489294496,145.4,"1507.244187",1553.660567,1503.753785,45.62452098,6.854977195,33.76983468,95.37070252,1507.244187,1439.343569,7.27194243377552,1351.18691,7.20873867776164,1261.734224,7.14024242187294,1178.807246,7.07225839777373,7.37983809760598,7.32238324705675,7.27529475984698,7.22812392787612,7.31803822066943,7.42906427040738,1,0,0,7.20076811836473,7.71818314726509,7.76119140489741,7.71462838781265,5.52954813201265,7.33868668469946,4.70835835280383,2.03731674575725,7.17456350134843,7.65782140073852,7.70209530295644,7.65410667742677,5.61807933609484,7.31197294335579,4.70129822216579,2.10413427622142,7.1486680197938,7.62504858185823,7.63899272677053,7.62205221875435,5.62184909551146,7.27324525679596,4.61422904038626,1.95868548158775,7.12316500199349,7.50467235728882,7.54882464750102,7.50112632273062,5.56052777687289,7.23208986646274,4.56611746912264,2.16676548439904,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.51165298091059,5.5053315399974
"279",1973,"Congo, Rep.","COG",35,811.3535,120328.1,6.698704,11.69798,1981,7.59135704669855,1882,7.54009032014532,1786,7.48773376143644,1696,7.43602781635185,1653,7.41034709782102,1376,7.22693601849329,143.8,"1868.797694",1919.403245,1865.381648,37.30135233,5.831246526,28.3277821,100.5438076,1868.797694,1507.244187,7.31803822066943,1439.343569,7.27194243377552,1351.18691,7.20873867776164,1261.734224,7.14024242187294,7.42906427040738,7.37983809760598,7.32238324705675,7.27529475984698,7.53305055868623,7.56220380269239,1,0,0,7.2272702656788,7.97232117824471,8.01268093003807,7.96948917613188,5.40667838070462,7.33417920913435,4.73268351508987,1.82293524824738,7.20076811836473,7.71818314726509,7.76119140489741,7.71462838781265,5.52954813201265,7.33868668469946,4.70835835280383,2.03731674575725,7.17456350134843,7.65782140073852,7.70209530295644,7.65410667742677,5.61807933609484,7.31197294335579,4.70129822216579,2.10413427622142,7.1486680197938,7.62504858185823,7.63899272677053,7.62205221875435,5.62184909551146,7.27324525679596,4.61422904038626,1.95868548158775,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.56052777687289,5.51165298091059
"280",1974,"Congo, Rep.","COG",35,848.5194,125840,6.743493,11.74277,2084,7.64204440287326,1981,7.59135704669855,1882,7.54009032014532,1786,7.48773376143644,1696,7.43602781635185,1414,7.25417784645652,141.5,"1858.650241",1862.492099,1852.501542,38.32245735,6.335883747,20.57499594,108.7575262,1858.650241,1868.797694,7.53305055868623,1507.244187,7.31803822066943,1439.343569,7.27194243377552,1351.18691,7.20873867776164,7.56220380269239,7.42906427040738,7.37983809760598,7.32238324705675,7.52760582639461,7.58482511463393,1,0,0,7.25446776270114,8.04030511900015,8.02043482519036,8.03923158159198,5.48355134894358,7.52824036521843,4.74048749167011,1.43031148577109,7.2272702656788,7.97232117824471,8.01268093003807,7.96948917613188,5.40667838070462,7.33417920913435,4.73268351508987,1.82293524824738,7.20076811836473,7.71818314726509,7.76119140489741,7.71462838781265,5.52954813201265,7.33868668469946,4.70835835280383,2.03731674575725,7.17456350134843,7.65782140073852,7.70209530295644,7.65410667742677,5.61807933609484,7.31197294335579,4.70129822216579,2.10413427622142,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.62184909551146,5.56052777687289
"281",1975,"Congo, Rep.","COG",35,886.1669,131423.3,6.786905,11.78618,2191,7.69211333959547,2084,7.64204440287326,1981,7.59135704669855,1882,7.54009032014532,1786,7.48773376143644,1454,7.28207365809346,139.5,"1607.736058",1621.270494,1601.721032,47.40547212,8.70727528,27.72623915,101.4611715,1607.736058,1858.650241,7.52760582639461,1868.797694,7.53305055868623,1507.244187,7.31803822066943,1439.343569,7.27194243377552,7.58482511463393,7.56220380269239,7.42906427040738,7.37983809760598,7.38258229323114,7.53734781641331,1,0,0,7.28183291453659,7.83933257410787,7.83496616870094,7.83816979932108,5.36742356961272,7.44388016114538,4.71483144915899,1.78339138762475,7.25446776270114,8.04030511900015,8.02043482519036,8.03923158159198,5.48355134894358,7.52824036521843,4.74048749167011,1.43031148577109,7.2272702656788,7.97232117824471,8.01268093003807,7.96948917613188,5.40667838070462,7.33417920913435,4.73268351508987,1.82293524824738,7.20076811836473,7.71818314726509,7.76119140489741,7.71462838781265,5.52954813201265,7.33868668469946,4.70835835280383,2.03731674575725,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.61807933609484,5.62184909551146
"282",1976,"Congo, Rep.","COG",35,867.0619,128589.9,6.76511,11.76438,2141,7.66902828858968,2191,7.69211333959547,2084,7.64204440287326,1981,7.59135704669855,1882,7.54009032014532,1494,7.30921236569276,137.6,"1653.245701",1667.049949,1647.003759,47.21454899,8.151330669,27.4196573,102.6363784,1653.245701,1607.736058,7.38258229323114,1858.650241,7.52760582639461,1868.797694,7.53305055868623,1507.244187,7.31803822066943,7.53734781641331,7.58482511463393,7.56220380269239,7.42906427040738,7.41049572621871,7.5397620074042,1,0,0,7.30952690858844,7.87245515044508,7.86409330575827,7.87092959713682,5.47625432920914,7.48182608845037,4.72170801113601,1.76814977423737,7.28183291453659,7.83933257410787,7.83496616870094,7.83816979932108,5.36742356961272,7.44388016114538,4.71483144915899,1.78339138762475,7.25446776270114,8.04030511900015,8.02043482519036,8.03923158159198,5.48355134894358,7.52824036521843,4.74048749167011,1.43031148577109,7.2272702656788,7.97232117824471,8.01268093003807,7.96948917613188,5.40667838070462,7.33417920913435,4.73268351508987,1.82293524824738,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.52954813201265,5.61807933609484
"283",1977,"Congo, Rep.","COG",35,765.338,113503.7,6.640317,11.63959,1909,7.55433482372575,2141,7.66902828858968,2191,7.69211333959547,2084,7.64204440287326,1981,7.59135704669855,1537,7.3375877435386,135.2,"1481.171813",1464.108656,1472.842516,51.92100616,9.584989293,23.41837564,113.575748,1481.171813,1653.245701,7.41049572621871,1607.736058,7.38258229323114,1858.650241,7.52760582639461,1868.797694,7.53305055868623,7.5397620074042,7.53734781641331,7.58482511463393,7.56220380269239,7.30058881901772,7.42746182137173,1,0,0,7.33751617363856,7.81014990606978,7.75481596881806,7.80957785036621,5.5040298802029,7.44214702801667,4.77271646565727,1.56234651454383,7.30952690858844,7.87245515044508,7.86409330575827,7.87092959713682,5.47625432920914,7.48182608845037,4.72170801113601,1.76814977423737,7.28183291453659,7.83933257410787,7.83496616870094,7.83816979932108,5.36742356961272,7.44388016114538,4.71483144915899,1.78339138762475,7.25446776270114,8.04030511900015,8.02043482519036,8.03923158159198,5.48355134894358,7.52824036521843,4.74048749167011,1.43031148577109,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.40667838070462,5.52954813201265
"284",1978,"Congo, Rep.","COG",35,789.0797,117024.8,6.670867,11.67014,1824,7.50878717063428,1909,7.55433482372575,2141,7.66902828858968,2191,7.69211333959547,2084,7.64204440287326,1581,7.36581283720947,133.4,"1547.433825",1543.982795,1539.368509,49.44564129,9.102425207,25.22854924,114.0291407,1547.433825,1481.171813,7.30058881901772,1653.245701,7.41049572621871,1607.736058,7.38258229323114,1858.650241,7.52760582639461,7.42746182137173,7.5397620074042,7.53734781641331,7.58482511463393,7.34435324112421,7.42657020587925,1,0,0,7.36578753707918,7.83576902739514,7.8041983429538,7.8349305590539,5.41902944614175,7.44174258855568,4.7956252509446,1.6544114692814,7.33751617363856,7.81014990606978,7.75481596881806,7.80957785036621,5.5040298802029,7.44214702801667,4.77271646565727,1.56234651454383,7.30952690858844,7.87245515044508,7.86409330575827,7.87092959713682,5.47625432920914,7.48182608845037,4.72170801113601,1.76814977423737,7.28183291453659,7.83933257410787,7.83496616870094,7.83816979932108,5.36742356961272,7.44388016114538,4.71483144915899,1.78339138762475,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.48355134894358,5.40667838070462
"285",1979,"Congo, Rep.","COG",35,839.8682,124557,6.733245,11.73252,2043,7.62217459481762,1824,7.50878717063428,1909,7.55433482372575,2141,7.66902828858968,2191,7.69211333959547,1627,7.39449310721904,131.3,"1730.576767",1740.727115,1723.411489,44.67667834,8.734463023,25.62145888,116.5646842,1730.576767,1547.433825,7.34435324112421,1481.171813,7.30058881901772,1653.245701,7.41049572621871,1607.736058,7.38258229323114,7.42657020587925,7.42746182137173,7.5397620074042,7.53734781641331,7.45621002325876,7.53919230903819,1,0,0,7.39432714446212,7.93778889644194,7.93258467121779,7.93739255350385,5.35997675163578,7.54847694601522,4.83031174794901,1.6808280947405,7.36578753707918,7.83576902739514,7.8041983429538,7.8349305590539,5.41902944614175,7.44174258855568,4.7956252509446,1.6544114692814,7.33751617363856,7.81014990606978,7.75481596881806,7.80957785036621,5.5040298802029,7.44214702801667,4.77271646565727,1.56234651454383,7.30952690858844,7.87245515044508,7.86409330575827,7.87092959713682,5.47625432920914,7.48182608845037,4.72170801113601,1.76814977423737,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.36742356961272,5.48355134894358
